time (s),altitude (ft),altitude_rate (ft/s),distance (m),drag (lbf),electric_power_in_total (kW),fuel_flow_rate_negative_total (lbm/h),mach (unitless),mach_rate (1/s),mass (kg),specific_energy_rate_excess (m/s),throttle (unitless),thrust_net_total (lbf),velocity (m/s)
3840.0,32000.0,8.333333333333341,560039.406389608,5630.45322950992,0.0,-3484.71185558004,0.72,0.00013541666666666666,50877.679837096715,6.597316425976245,0.7944224888340911,7412.414118094712,216.42809923352345
3840.0,32000.0,0.16424792587983594,560039.406389608,5630.45322950992,0.0,-2762.3496020212397,0.72,3.6470365811743397e-20,50877.679837096715,6.597316425976245,0.5739063373307447,5656.398770330088,216.42809923352345
4347.874591291469,32083.417348226692,0.16424792587983833,669937.5984180709,5611.683139907788,0.0,-2752.491117326527,0.7200000000000002,1.1008432406111062e-19,50701.2295326684,6.587925267520879,0.574226854711656,5637.548175777759,216.34879352671084
5048.637868603519,32198.516263057947,0.1642479258798342,821508.5299962974,5585.878546508338,0.0,-2738.9248916221977,0.72,1.930879461373438e-20,50458.798413047574,6.57457624820952,0.5746851272692625,5611.6329384974,216.23932112574042
5270.4270499124905,32234.944676070543,0.1642479258798336,869464.2273231171,5577.734146326677,0.0,-2734.639972840084,0.72,4.14626583859424e-21,50382.319127861316,6.570256387596489,0.5748340671340307,5603.453625189087,216.20466218867844
5270.4270499124905,32234.944676070543,0.1642479258798336,869464.2273231171,5577.734146326677,0.0,-2734.639972840084,0.72,4.14626583859424e-21,50382.319127861316,6.570256387596489,0.5748340671340307,5603.453625189087,216.20466218867844
6307.651319794755,32405.306611070922,0.16424792587983444,1093632.856889411,5539.79089605633,0.0,-2714.6568258549664,0.72,3.2627500044104694e-20,50026.241116124234,6.549441425527995,0.5755559004149047,5565.347769869338,216.0425032260492
7738.809111764612,32640.371310008733,0.16424792587983503,1402663.5393934168,5487.8307053230965,0.0,-2687.235041896541,0.7200000000000001,1.5311879752797213e-20,49539.2014807184,6.519038849841849,0.5766219134466932,5513.165025558217,215.81856126335057
8191.765659691145,32714.76848351936,0.164247925879833,1500403.90533221,5471.480974100708,0.0,-2678.592567969091,0.7200000000000001,-3.848374940170881e-21,49386.08347375059,6.50900355050965,0.5769766496657032,5496.745292267457,215.74763702220866
8191.765659691145,32714.76848351936,0.164247925879833,1500403.90533221,5471.480974100708,0.0,-2678.592567969091,0.7200000000000001,-3.848374940170881e-21,49386.08347375059,6.50900355050965,0.5769766496657032,5496.745292267457,215.74763702220866
9424.922692903196,32917.31196850858,0.16424792587983267,1766335.506005203,5427.203060046741,0.0,-2655.1524333423126,0.7200000000000003,-2.2762438700769606e-20,48971.719363531905,6.480659282252038,0.577985818891505,5452.277857195202,215.55443277847965
